student_id,name,grade,subject,teacher,score,attendance_percentage,exam_date,gpa,status,remarks
2738,Student_1738,11th,Mathematics,Teacher_15,52,97,2024-12-04,3.77,Fail,Poor
2739,Student_1739,11th,Biology,Teacher_20,58,84,2024-03-13,2.32,Pass,Average
2740,Student_1740,11th,Computer Science,Teacher_23,36,81,2024-10-12,2.68,Fail,Good
2741,Student_1741,12th,Mathematics,Teacher_30,57,98,2024-10-02,2.67,Pass,Average
2742,Student_1742,10th,Chemistry,Teacher_25,43,89,2024-04-23,2.08,Fail,Average
2743,Student_1743,10th,History,Teacher_28,73,80,2024-07-11,3.2,Pass,Excellent
2744,Student_1744,11th,Physics,Teacher_2,59,89,2024-07-12,3.71,Pass,Poor
2745,Student_1745,10th,Chemistry,Teacher_13,61,87,2024-12-10,2.76,Pass,Average
2746,Student_1746,10th,English,Teacher_24,99,90,2024-03-30,3.48,Pass,Poor
2747,Student_1747,12th,Science,Teacher_16,35,85,2024-05-14,3.26,Pass,Excellent
2748,Student_1748,9th,History,Teacher_15,56,81,2024-03-07,2.75,Pass,Good
2749,Student_1749,11th,English,Teacher_25,53,80,2024-03-29,2.28,Pass,Good
2750,Student_1750,11th,Physics,Teacher_10,63,60,2024-05-25,3.42,Fail,Excellent
2751,Student_1751,12th,Biology,Teacher_14,69,96,2024-04-25,3.71,Pass,Excellent
2752,Student_1752,12th,Mathematics,Teacher_10,76,72,2024-04-12,3.37,Pass,Average
2753,Student_1753,10th,Physics,Teacher_25,53,80,2024-11-18,2.04,Fail,Excellent
2754,Student_1754,11th,Chemistry,Teacher_14,94,68,2024-04-02,2.43,Fail,Good
2755,Student_1755,9th,Science,Teacher_26,47,76,2024-12-15,2.14,Pass,Poor
2756,Student_1756,12th,Chemistry,Teacher_30,73,80,2024-02-22,3.14,Pass,Poor
2757,Student_1757,9th,History,Teacher_23,86,90,2024-04-14,3.51,Pass,Poor
2758,Student_1758,9th,History,Teacher_9,57,98,2024-12-01,2.22,Pass,Poor
2759,Student_1759,11th,Science,Teacher_25,52,81,2024-09-23,3.68,Pass,Excellent
2760,Student_1760,11th,Computer Science,Teacher_14,63,71,2024-09-08,3.11,Pass,Excellent
2761,Student_1761,12th,English,Teacher_3,40,65,2024-10-29,3.38,Pass,Poor
2762,Student_1762,11th,English,Teacher_20,64,75,2024-11-06,3.94,Pass,Excellent
2763,Student_1763,11th,History,Teacher_16,71,85,2024-08-31,2.17,Fail,Average
2764,Student_1764,11th,History,Teacher_2,57,64,2024-12-28,3.8,Pass,Excellent
2765,Student_1765,9th,Biology,Teacher_10,53,68,2024-10-30,2.25,Pass,Average
2766,Student_1766,12th,Mathematics,Teacher_3,37,99,2024-12-09,2.79,Pass,Average
2767,Student_1767,10th,Biology,Teacher_11,82,73,2024-12-05,3.7,Pass,Excellent
2768,Student_1768,9th,Biology,Teacher_11,33,89,2024-11-29,3.81,Pass,Poor
2769,Student_1769,11th,Computer Science,Teacher_21,34,85,2024-06-28,3.01,Pass,Average
2770,Student_1770,9th,English,Teacher_21,78,88,2024-12-01,3.19,Fail,Excellent
2771,Student_1771,11th,Computer Science,Teacher_22,59,78,2024-06-24,3.42,Pass,Good
2772,Student_1772,11th,Computer Science,Teacher_13,92,67,2024-04-01,3.67,Pass,Poor
2773,Student_1773,9th,Science,Teacher_7,76,82,2024-08-27,2.24,Pass,Good
2774,Student_1774,12th,English,Teacher_23,55,94,2024-02-18,3.62,Pass,Average
2775,Student_1775,11th,Mathematics,Teacher_17,86,90,2024-09-11,2.96,Pass,Good
2776,Student_1776,12th,Chemistry,Teacher_30,66,94,2024-08-28,2.9,Pass,Excellent
2777,Student_1777,10th,History,Teacher_2,36,91,2024-12-03,2.85,Pass,Poor
2778,Student_1778,11th,History,Teacher_12,69,64,2024-06-18,3.02,Pass,Average
2779,Student_1779,12th,Mathematics,Teacher_25,68,75,2024-06-03,3.89,Pass,Excellent
2780,Student_1780,12th,Computer Science,Teacher_10,91,76,2024-11-12,3.1,Pass,Poor
2781,Student_1781,10th,Biology,Teacher_18,82,91,2024-02-12,3.91,Pass,Average
2782,Student_1782,12th,Science,Teacher_22,33,97,2024-07-13,2.36,Pass,Average
2783,Student_1783,12th,Computer Science,Teacher_27,54,91,2024-09-30,3.45,Pass,Average
2784,Student_1784,10th,History,Teacher_11,36,79,2024-02-21,3.62,Pass,Average
2785,Student_1785,11th,Physics,Teacher_16,57,61,2024-06-21,3.36,Fail,Good
2786,Student_1786,12th,Biology,Teacher_17,98,79,2024-09-07,3.21,Pass,Good
2787,Student_1787,12th,History,Teacher_19,96,77,2024-09-02,3.13,Pass,Good
2788,Student_1788,12th,Physics,Teacher_18,49,60,2024-02-03,3.72,Pass,Average
2789,Student_1789,9th,Computer Science,Teacher_3,40,88,2024-02-13,3.64,Pass,Good
2790,Student_1790,10th,Mathematics,Teacher_21,96,88,2024-07-21,2.24,Pass,Poor
2791,Student_1791,9th,Mathematics,Teacher_27,36,78,2024-06-09,3.7,Pass,Average
2792,Student_1792,10th,Biology,Teacher_26,52,99,2024-02-23,2.83,Pass,Poor
2793,Student_1793,11th,History,Teacher_16,90,65,2024-12-10,2.51,Pass,Poor
2794,Student_1794,11th,English,Teacher_6,63,98,2024-03-01,3.74,Pass,Good
2795,Student_1795,12th,Physics,Teacher_25,48,67,2024-11-24,2.86,Pass,Average
2796,Student_1796,10th,Science,Teacher_12,87,83,2024-11-14,3.62,Pass,Good
2797,Student_1797,11th,History,Teacher_11,38,79,2024-09-30,2.53,Pass,Good
2798,Student_1798,10th,Science,Teacher_15,77,73,2024-07-29,2.01,Fail,Good
2799,Student_1799,11th,History,Teacher_15,70,64,2024-09-07,2.99,Fail,Average
2800,Student_1800,9th,English,Teacher_16,77,99,2024-11-07,2.2,Pass,Average
2801,Student_1801,11th,English,Teacher_10,74,93,2024-10-24,3.51,Pass,Good
2802,Student_1802,9th,Biology,Teacher_12,54,75,2024-02-05,2.55,Pass,Poor
2803,Student_1803,11th,Biology,Teacher_28,54,66,2024-09-01,2.89,Fail,Poor
2804,Student_1804,12th,English,Teacher_13,48,75,2024-11-02,2.17,Pass,Average
2805,Student_1805,9th,Chemistry,Teacher_4,68,66,2024-12-13,2.57,Fail,Excellent
2806,Student_1806,11th,English,Teacher_7,56,86,2024-04-20,3.56,Pass,Good
2807,Student_1807,12th,Mathematics,Teacher_22,92,73,2024-06-27,2.3,Pass,Good
2808,Student_1808,9th,Mathematics,Teacher_2,97,73,2024-11-19,3.29,Fail,Excellent
2809,Student_1809,12th,Chemistry,Teacher_26,48,92,2024-09-14,3.83,Pass,Average
2810,Student_1810,10th,Computer Science,Teacher_27,57,92,2024-09-27,3.36,Pass,Poor
2811,Student_1811,10th,Physics,Teacher_27,62,79,2024-04-01,3.62,Pass,Average
2812,Student_1812,9th,Computer Science,Teacher_27,39,95,2024-02-15,2.22,Pass,Poor
2813,Student_1813,11th,Science,Teacher_15,59,66,2024-09-01,2.5,Pass,Poor
2814,Student_1814,9th,Computer Science,Teacher_8,51,91,2024-03-07,3.79,Pass,Average
2815,Student_1815,12th,History,Teacher_7,32,62,2024-07-08,3.43,Pass,Good
2816,Student_1816,11th,Computer Science,Teacher_15,77,98,2025-01-14,3.28,Pass,Good
2817,Student_1817,10th,History,Teacher_23,31,88,2024-02-27,3.33,Pass,Good
2818,Student_1818,11th,Chemistry,Teacher_14,83,83,2024-09-29,2.83,Fail,Poor
2819,Student_1819,10th,Mathematics,Teacher_8,35,81,2024-12-10,2.09,Pass,Good
2820,Student_1820,11th,Biology,Teacher_28,69,65,2024-04-12,3.57,Pass,Poor
2821,Student_1821,11th,History,Teacher_12,31,83,2024-02-04,3.36,Pass,Good
2822,Student_1822,11th,Mathematics,Teacher_13,31,99,2024-05-20,2.95,Pass,Average
2823,Student_1823,12th,Physics,Teacher_30,84,82,2025-01-11,3.8,Fail,Excellent
2824,Student_1824,12th,Science,Teacher_11,89,97,2024-08-26,2.67,Pass,Poor
2825,Student_1825,9th,Physics,Teacher_17,35,69,2024-08-26,2.59,Pass,Average
2826,Student_1826,9th,Chemistry,Teacher_29,48,75,2024-10-09,3.75,Pass,Poor
2827,Student_1827,10th,Computer Science,Teacher_17,56,70,2024-10-08,3.59,Pass,Poor
2828,Student_1828,12th,Computer Science,Teacher_24,30,91,2024-11-22,3.03,Fail,Average
2829,Student_1829,10th,English,Teacher_4,62,65,2024-04-05,2.26,Fail,Good
2830,Student_1830,9th,English,Teacher_21,69,83,2024-07-19,2.43,Pass,Poor
2831,Student_1831,10th,English,Teacher_8,61,92,2024-07-23,3.31,Fail,Excellent
2832,Student_1832,9th,Physics,Teacher_5,98,71,2024-06-07,2.77,Pass,Excellent
2833,Student_1833,12th,History,Teacher_26,46,86,2024-07-31,3.67,Pass,Average
2834,Student_1834,11th,Science,Teacher_16,37,97,2024-08-11,3.9,Pass,Excellent
2835,Student_1835,12th,English,Teacher_4,86,77,2024-07-06,3.61,Pass,Average
2836,Student_1836,10th,Chemistry,Teacher_28,71,98,2024-12-27,2.76,Pass,Average
2837,Student_1837,10th,Chemistry,Teacher_22,38,72,2024-11-16,3.58,Fail,Poor
2838,Student_1838,12th,English,Teacher_29,64,99,2024-02-10,2.7,Pass,Average
2839,Student_1839,12th,Computer Science,Teacher_15,82,89,2024-12-03,2.33,Pass,Average
2840,Student_1840,9th,English,Teacher_12,83,72,2024-12-11,2.07,Pass,Good
2841,Student_1841,10th,Science,Teacher_5,54,93,2024-07-04,2.77,Pass,Poor
2842,Student_1842,10th,English,Teacher_30,96,95,2024-02-17,3.81,Pass,Excellent
2843,Student_1843,12th,Science,Teacher_23,91,89,2024-07-01,2.48,Pass,Good
2844,Student_1844,11th,Chemistry,Teacher_16,84,84,2024-03-03,2.41,Pass,Good
2845,Student_1845,10th,English,Teacher_14,75,61,2024-10-26,3.94,Pass,Poor
2846,Student_1846,11th,Physics,Teacher_10,53,95,2024-12-27,2.05,Pass,Poor
2847,Student_1847,12th,Biology,Teacher_7,75,77,2024-07-30,3.57,Fail,Good
2848,Student_1848,12th,Physics,Teacher_13,51,64,2024-06-08,2.64,Pass,Poor
2849,Student_1849,9th,Chemistry,Teacher_20,40,78,2024-05-23,2.07,Pass,Poor
2850,Student_1850,10th,Science,Teacher_28,77,77,2024-12-16,3.84,Pass,Average
2851,Student_1851,11th,Physics,Teacher_29,37,91,2024-11-18,2.28,Pass,Poor
2852,Student_1852,9th,Science,Teacher_5,68,80,2024-03-31,3.1,Fail,Average
2853,Student_1853,10th,Physics,Teacher_29,64,69,2024-07-03,2.55,Pass,Good
2854,Student_1854,9th,Physics,Teacher_3,78,96,2024-02-25,2.13,Pass,Good
2855,Student_1855,12th,Science,Teacher_15,75,81,2024-11-08,2.1,Fail,Excellent
2856,Student_1856,10th,History,Teacher_4,67,72,2024-12-19,2.23,Pass,Poor
2857,Student_1857,9th,Physics,Teacher_15,37,76,2024-03-27,2.14,Pass,Good
2858,Student_1858,9th,English,Teacher_14,83,68,2024-07-12,3.52,Pass,Average
2859,Student_1859,11th,Biology,Teacher_20,66,83,2024-06-21,2.97,Pass,Good
2860,Student_1860,9th,Chemistry,Teacher_19,69,73,2024-12-15,2.69,Pass,Poor
2861,Student_1861,10th,History,Teacher_13,63,67,2025-01-06,2.84,Pass,Excellent
2862,Student_1862,10th,Science,Teacher_10,46,96,2024-12-19,3.86,Fail,Excellent
2863,Student_1863,11th,History,Teacher_21,62,78,2024-08-02,3.82,Pass,Good
2864,Student_1864,10th,Mathematics,Teacher_5,76,87,2024-03-21,3.43,Pass,Excellent
2865,Student_1865,12th,Mathematics,Teacher_27,81,89,2024-11-14,3.77,Pass,Poor
2866,Student_1866,10th,Physics,Teacher_23,38,66,2025-01-11,2.64,Pass,Poor
2867,Student_1867,10th,Physics,Teacher_20,62,85,2024-02-27,2.76,Pass,Excellent
2868,Student_1868,9th,English,Teacher_29,89,99,2024-06-21,3.23,Pass,Average
2869,Student_1869,9th,Biology,Teacher_20,50,70,2024-10-27,3.25,Pass,Excellent
2870,Student_1870,10th,Chemistry,Teacher_25,87,73,2024-07-25,2.96,Pass,Excellent
2871,Student_1871,11th,History,Teacher_6,98,80,2024-12-09,2.8,Pass,Good
2872,Student_1872,9th,Mathematics,Teacher_4,39,67,2024-07-01,3.97,Pass,Average
2873,Student_1873,11th,Physics,Teacher_2,35,62,2024-03-20,3.64,Pass,Excellent
2874,Student_1874,10th,Computer Science,Teacher_22,42,87,2024-12-23,2.87,Pass,Good
2875,Student_1875,10th,Computer Science,Teacher_16,94,88,2025-01-08,3.45,Pass,Good
2876,Student_1876,12th,Chemistry,Teacher_18,49,82,2024-12-30,2.54,Pass,Good
2877,Student_1877,9th,History,Teacher_5,86,77,2024-10-10,2.2,Pass,Poor
2878,Student_1878,10th,Physics,Teacher_22,75,94,2024-03-02,2.7,Fail,Good
2879,Student_1879,12th,Physics,Teacher_4,37,72,2024-12-10,2.81,Pass,Good
2880,Student_1880,9th,Mathematics,Teacher_30,39,71,2024-12-23,2.03,Pass,Poor
2881,Student_1881,10th,Mathematics,Teacher_13,96,64,2024-08-18,3.63,Pass,Poor
2882,Student_1882,10th,Physics,Teacher_19,40,98,2024-10-01,2.72,Pass,Good
2883,Student_1883,9th,Science,Teacher_23,41,70,2024-07-18,3.16,Pass,Excellent
2884,Student_1884,9th,Physics,Teacher_2,39,70,2024-01-24,2.15,Pass,Average
2885,Student_1885,9th,Chemistry,Teacher_13,54,90,2024-07-18,2.35,Pass,Poor
2886,Student_1886,10th,Physics,Teacher_11,78,90,2024-06-21,3.78,Pass,Average
2887,Student_1887,10th,English,Teacher_30,78,72,2024-04-16,3.22,Pass,Poor
2888,Student_1888,12th,Biology,Teacher_22,40,73,2024-05-03,3.9,Pass,Good
2889,Student_1889,11th,English,Teacher_29,91,84,2024-07-07,4.0,Pass,Poor
2890,Student_1890,9th,English,Teacher_4,65,92,2024-09-19,2.74,Pass,Good
2891,Student_1891,10th,Science,Teacher_22,68,92,2024-04-22,2.6,Fail,Average
2892,Student_1892,10th,Science,Teacher_20,82,74,2024-05-09,3.72,Pass,Excellent
2893,Student_1893,9th,Computer Science,Teacher_20,85,75,2024-03-25,4.0,Pass,Good
2894,Student_1894,11th,Physics,Teacher_15,30,97,2024-04-03,3.26,Pass,Average
2895,Student_1895,9th,English,Teacher_4,85,65,2024-02-23,3.59,Pass,Average
2896,Student_1896,11th,Science,Teacher_9,33,84,2024-06-14,3.56,Pass,Poor
2897,Student_1897,10th,Mathematics,Teacher_7,59,74,2024-03-06,2.71,Pass,Good
2898,Student_1898,11th,Physics,Teacher_19,41,63,2024-09-30,3.15,Pass,Average
2899,Student_1899,12th,Chemistry,Teacher_19,64,63,2024-10-17,3.67,Pass,Excellent
2900,Student_1900,10th,Biology,Teacher_6,81,89,2024-10-10,3.38,Pass,Poor
2901,Student_1901,12th,History,Teacher_6,60,93,2024-02-03,2.04,Pass,Poor
2902,Student_1902,9th,Physics,Teacher_20,97,86,2024-12-18,2.67,Pass,Average
2903,Student_1903,9th,History,Teacher_15,81,90,2024-07-05,2.29,Fail,Good
2904,Student_1904,9th,English,Teacher_15,36,91,2024-11-26,2.47,Pass,Poor
2905,Student_1905,11th,Biology,Teacher_25,51,98,2024-03-22,3.81,Pass,Good
2906,Student_1906,10th,History,Teacher_20,85,68,2024-11-15,2.07,Pass,Average
2907,Student_1907,9th,English,Teacher_9,87,67,2024-07-25,2.44,Pass,Average
2908,Student_1908,9th,Mathematics,Teacher_4,93,73,2024-04-02,2.62,Pass,Good
2909,Student_1909,10th,History,Teacher_18,41,92,2024-04-07,3.23,Pass,Excellent
2910,Student_1910,9th,Biology,Teacher_18,36,82,2024-04-16,3.07,Pass,Poor
2911,Student_1911,12th,Computer Science,Teacher_5,84,80,2025-01-03,2.44,Fail,Average
2912,Student_1912,10th,Physics,Teacher_20,91,71,2024-11-29,2.33,Pass,Excellent
2913,Student_1913,10th,English,Teacher_23,84,61,2024-04-08,2.47,Pass,Excellent
2914,Student_1914,10th,Physics,Teacher_30,65,72,2024-08-26,3.01,Pass,Good
2915,Student_1915,12th,Biology,Teacher_11,53,63,2024-02-06,2.54,Pass,Good
2916,Student_1916,10th,Science,Teacher_5,73,79,2024-08-12,3.9,Pass,Good
2917,Student_1917,12th,English,Teacher_22,46,73,2024-07-19,2.93,Pass,Excellent
2918,Student_1918,10th,History,Teacher_26,31,89,2024-12-26,2.12,Pass,Poor
2919,Student_1919,11th,English,Teacher_4,42,88,2024-05-15,3.46,Pass,Good
2920,Student_1920,9th,Physics,Teacher_29,60,67,2024-08-29,2.66,Fail,Poor
2921,Student_1921,11th,Mathematics,Teacher_12,57,71,2024-11-22,3.31,Pass,Good
2922,Student_1922,9th,English,Teacher_2,89,97,2024-06-08,2.56,Pass,Excellent
2923,Student_1923,12th,History,Teacher_13,56,85,2024-08-31,3.14,Pass,Poor
2924,Student_1924,11th,Science,Teacher_10,44,61,2024-05-13,3.54,Pass,Poor
2925,Student_1925,10th,Computer Science,Teacher_9,62,99,2024-10-14,3.86,Pass,Excellent
2926,Student_1926,9th,Chemistry,Teacher_10,49,73,2024-05-16,2.52,Pass,Poor
2927,Student_1927,9th,Mathematics,Teacher_7,71,65,2024-06-21,2.67,Pass,Excellent
2928,Student_1928,11th,Computer Science,Teacher_4,41,99,2024-09-11,2.93,Pass,Excellent
2929,Student_1929,12th,Science,Teacher_19,52,90,2024-04-23,3.85,Pass,Average
2930,Student_1930,11th,English,Teacher_10,43,76,2024-07-21,3.8,Pass,Good
2931,Student_1931,12th,Physics,Teacher_30,54,84,2024-12-27,2.18,Pass,Average
2932,Student_1932,12th,Biology,Teacher_3,60,91,2024-11-02,2.26,Fail,Excellent
2933,Student_1933,9th,Physics,Teacher_25,83,71,2024-08-27,2.99,Pass,Excellent
2934,Student_1934,11th,Computer Science,Teacher_21,34,72,2024-09-07,2.21,Pass,Poor
2935,Student_1935,11th,History,Teacher_29,42,78,2024-06-07,2.69,Pass,Excellent
2936,Student_1936,12th,Physics,Teacher_19,57,84,2024-07-28,2.3,Fail,Excellent
2937,Student_1937,11th,Mathematics,Teacher_21,72,90,2024-09-28,3.27,Pass,Excellent
2938,Student_1938,10th,Physics,Teacher_2,76,96,2024-10-11,3.9,Pass,Good
2939,Student_1939,10th,History,Teacher_27,67,84,2024-08-16,3.99,Pass,Average
2940,Student_1940,11th,Chemistry,Teacher_20,96,75,2024-04-06,2.75,Pass,Average
2941,Student_1941,11th,English,Teacher_10,91,97,2024-04-26,3.2,Pass,Good
2942,Student_1942,12th,Biology,Teacher_2,68,82,2024-11-19,3.71,Pass,Good
2943,Student_1943,10th,Computer Science,Teacher_2,66,73,2024-03-25,2.23,Pass,Good
2944,Student_1944,10th,English,Teacher_28,37,65,2024-05-22,3.38,Pass,Average
2945,Student_1945,9th,Physics,Teacher_24,81,84,2024-02-10,2.82,Pass,Average
2946,Student_1946,12th,Science,Teacher_17,62,82,2024-12-08,2.41,Pass,Excellent
2947,Student_1947,9th,English,Teacher_16,71,71,2024-09-17,2.81,Pass,Average
2948,Student_1948,10th,Chemistry,Teacher_16,56,72,2024-07-23,2.15,Fail,Poor
2949,Student_1949,12th,Physics,Teacher_14,37,95,2024-10-24,3.39,Fail,Average
2950,Student_1950,11th,Biology,Teacher_7,52,98,2024-03-07,2.51,Pass,Good
2951,Student_1951,12th,History,Teacher_21,93,93,2025-01-13,2.62,Pass,Average
2952,Student_1952,11th,Chemistry,Teacher_11,49,65,2024-10-05,2.24,Pass,Excellent
2953,Student_1953,11th,Physics,Teacher_24,45,97,2024-03-18,3.73,Pass,Average
2954,Student_1954,12th,Chemistry,Teacher_1,46,99,2024-06-08,2.99,Pass,Good
2955,Student_1955,11th,English,Teacher_11,48,67,2024-02-26,3.14,Pass,Poor
2956,Student_1956,9th,Biology,Teacher_23,37,67,2024-04-06,3.14,Fail,Good
2957,Student_1957,10th,History,Teacher_21,67,99,2024-06-02,2.82,Fail,Poor
2958,Student_1958,11th,Physics,Teacher_4,67,92,2024-09-01,2.39,Pass,Excellent
2959,Student_1959,9th,Mathematics,Teacher_7,82,93,2024-10-03,3.49,Pass,Excellent
2960,Student_1960,11th,Computer Science,Teacher_26,60,74,2024-03-30,2.25,Fail,Average
2961,Student_1961,10th,History,Teacher_15,73,95,2024-08-25,2.21,Fail,Excellent
2962,Student_1962,9th,Mathematics,Teacher_18,89,94,2024-03-01,3.42,Fail,Excellent
2963,Student_1963,10th,Chemistry,Teacher_12,46,81,2024-05-07,2.42,Pass,Good
2964,Student_1964,10th,Science,Teacher_17,68,82,2024-09-01,2.61,Pass,Good
2965,Student_1965,9th,History,Teacher_1,71,99,2024-07-11,2.95,Pass,Average
2966,Student_1966,9th,Chemistry,Teacher_11,77,81,2024-01-28,2.9,Pass,Average
2967,Student_1967,9th,Mathematics,Teacher_28,41,64,2024-08-14,3.42,Pass,Average
2968,Student_1968,12th,English,Teacher_1,47,90,2024-02-11,3.25,Pass,Average
2969,Student_1969,9th,English,Teacher_15,35,72,2024-08-04,3.29,Fail,Good
2970,Student_1970,9th,Science,Teacher_28,72,87,2024-09-28,3.43,Fail,Average
2971,Student_1971,9th,Computer Science,Teacher_21,64,79,2024-07-24,2.59,Pass,Average
2972,Student_1972,9th,History,Teacher_10,83,92,2024-05-14,2.64,Fail,Excellent
2973,Student_1973,11th,History,Teacher_7,91,75,2024-07-30,2.88,Pass,Average
2974,Student_1974,12th,History,Teacher_2,98,88,2024-02-25,2.61,Pass,Poor
2975,Student_1975,10th,Computer Science,Teacher_10,45,82,2024-07-24,3.97,Pass,Excellent
2976,Student_1976,9th,Chemistry,Teacher_24,37,83,2024-05-08,3.63,Pass,Good
2977,Student_1977,11th,Biology,Teacher_4,60,93,2024-01-29,2.33,Pass,Poor
2978,Student_1978,11th,Biology,Teacher_12,39,66,2024-06-26,2.01,Pass,Average
2979,Student_1979,11th,Science,Teacher_19,85,97,2024-03-05,2.09,Pass,Excellent
2980,Student_1980,10th,History,Teacher_26,99,96,2025-01-14,2.49,Pass,Average
2981,Student_1981,9th,Chemistry,Teacher_11,49,63,2024-12-12,2.23,Fail,Excellent
2982,Student_1982,12th,English,Teacher_8,34,93,2024-07-04,3.07,Pass,Average
2983,Student_1983,12th,Mathematics,Teacher_18,52,81,2024-03-29,3.72,Pass,Poor
2984,Student_1984,11th,Chemistry,Teacher_11,38,64,2024-03-25,3.47,Pass,Good
2985,Student_1985,10th,Computer Science,Teacher_11,87,82,2024-02-03,2.43,Pass,Poor
2986,Student_1986,10th,Biology,Teacher_13,88,74,2024-06-09,2.8,Pass,Poor
2987,Student_1987,10th,Biology,Teacher_3,83,90,2024-09-12,3.02,Pass,Good
2988,Student_1988,12th,English,Teacher_12,75,68,2025-01-05,3.62,Pass,Excellent
2989,Student_1989,11th,English,Teacher_3,51,84,2024-03-26,3.68,Pass,Excellent
2990,Student_1990,9th,Computer Science,Teacher_10,93,84,2025-01-10,3.82,Pass,Good
2991,Student_1991,12th,Mathematics,Teacher_27,37,80,2024-09-11,3.02,Pass,Average
2992,Student_1992,11th,English,Teacher_17,49,68,2024-08-31,3.39,Pass,Excellent
2993,Student_1993,11th,Science,Teacher_22,80,97,2024-11-25,2.22,Fail,Poor
2994,Student_1994,9th,Mathematics,Teacher_2,68,81,2024-01-17,3.13,Pass,Good
2995,Student_1995,9th,English,Teacher_17,66,82,2024-02-24,2.5,Pass,Poor
2996,Student_1996,9th,Physics,Teacher_16,79,63,2024-01-24,2.86,Fail,Excellent
2997,Student_1997,10th,Chemistry,Teacher_2,63,88,2024-05-25,3.27,Pass,Good
2998,Student_1998,9th,English,Teacher_28,62,74,2024-05-04,2.51,Pass,Good
2999,Student_1999,11th,Science,Teacher_22,60,60,2024-03-31,2.1,Fail,Excellent
3000,Student_2000,9th,History,Teacher_30,83,89,2024-10-21,2.02,Pass,Excellent
3001,Student_2001,11th,English,Teacher_20,73,88,2024-11-21,2.04,Pass,Good
3002,Student_2002,12th,Biology,Teacher_6,63,79,2024-10-11,2.02,Fail,Average
3003,Student_2003,10th,Biology,Teacher_28,91,92,2024-08-18,2.22,Fail,Good
3004,Student_2004,12th,Biology,Teacher_25,52,95,2024-03-11,2.48,Pass,Average
3005,Student_2005,12th,History,Teacher_29,75,81,2024-06-10,2.44,Pass,Poor
3006,Student_2006,11th,Biology,Teacher_10,85,72,2024-05-15,3.97,Pass,Average
3007,Student_2007,12th,Physics,Teacher_28,36,66,2024-06-17,2.61,Pass,Average
3008,Student_2008,11th,English,Teacher_10,90,67,2024-03-17,2.25,Pass,Excellent
3009,Student_2009,9th,Computer Science,Teacher_8,32,87,2024-02-08,3.09,Pass,Good
3010,Student_2010,9th,Biology,Teacher_1,67,68,2024-05-16,3.72,Pass,Poor
3011,Student_2011,11th,Mathematics,Teacher_13,63,84,2024-08-16,3.36,Fail,Good
3012,Student_2012,9th,Computer Science,Teacher_24,73,75,2024-12-07,2.59,Fail,Average
3013,Student_2013,10th,History,Teacher_9,59,69,2024-11-28,3.12,Fail,Average
3014,Student_2014,12th,Physics,Teacher_22,46,70,2024-09-05,3.43,Fail,Average
3015,Student_2015,10th,Mathematics,Teacher_10,88,90,2024-02-16,3.46,Pass,Good
3016,Student_2016,12th,Mathematics,Teacher_15,39,71,2024-03-11,3.33,Pass,Average
3017,Student_2017,9th,Mathematics,Teacher_5,47,90,2024-09-26,3.74,Pass,Good
3018,Student_2018,10th,Mathematics,Teacher_22,74,73,2024-11-15,3.74,Pass,Poor
